ZAP1596756_01	    Avrà l'alma, avrà la palma de' più cari affetti suoi; ma è ben dura anche agli eroi questa specie di valor	Tristezza	Totalmente sicura
ZAP1595887_00	Felice chi amore al cuor mai non prova	Tristezza	Abbastanza sicura
ZAP1596400_00	So che pastor son io né cederei finor lo stato d'un pastor per mille imperi	Gioia	Abbastanza sicura
ZAP1596400_01	    Se poi lo stato mio il ciel cangiar vorrà, il ciel mi fornirà d'altri pensieri	Gioia	Abbastanza sicura
ZAP1596262_00	Col piacer che siate miei, occhi bei, vi dico addio	Gioia	Totalmente sicura
ZAP1596262_01	    Da voi parto sì contento che in lasciarvi più non sento il poter de l'amor mio	Gioia	Totalmente sicura
ZAP1593225_00	Se d'un amor tiranno credei di trionfar, lasciami nell'inganno, lasciami lusingar che più non amo	Tristezza	Abbastanza sicura
ZAP1593225_01	    Se l'odio è il mio dover, barbara, e tu lo sai, perché avveder mi fai che invan lo bramo	Rabbia	Totalmente sicura
ZAP1595720_00	Se pietà da voi non trovo al tiranno affanno mio, dove mai cercar poss'io, da chi mai sperar pietà?	Rabbia	Totalmente sicura
ZAP1595720_01	    Ah per me dell'empie sfere al tenor barbaro e nuovo, ogni tenero dovere si converte in crudeltà	Rabbia	Totalmente sicura
ZAP1592902_00	Fiumicel, che s'ode appena mormorar fra l'erbe e i fiori, mai turbar non sa l'arena e alle ninfe ed ai pastori bell'ogetto è di piacer	Ammirazione	Totalmente sicura
ZAP1592902_01	    Venticel, che appena scuote picciol mirto o basso alloro, mai non desta la tempesta ma cagione è di ristoro allo stanco passaggier	Gioia	Abbastanza sicura
ZAP1594234_00	Ah si resti... Onor mi sgrida	Tristezza	Totalmente sicura
ZAP1594234_01	Ah si vada... Il piè non osa	Paura	Totalmente sicura
ZAP1594234_02	Che vicenda tormentosa di coraggio e di viltà!	Rabbia	Totalmente sicura
ZAP1594234_03	   Fate o dei che si divida l'alma ormai da questo petto; abbastanza io fui l'oggetto della vostra crudeltà	Tristezza	Totalmente sicura
ZAP1593489_00	Padre perdona... Oh pene! Prence rammenta... Oh dio! (Già che morir degg'io, potessi almen parlar)	Tristezza	Totalmente sicura
ZAP1593489_01	    Misera in che peccai?	Tristezza	Totalmente sicura
ZAP1593489_02	Come son giunta mai de' numi a questo segno lo sdegno a meritar	Tristezza	Totalmente sicura
ZAP1593095_00	Risveglia lo sdegno, rammenta l'offesa; e pensa a qual segno mi fido di te	Rabbia	totalmente sicura
ZAP1593095_01	    Nell'aspra contesa di tante vicende da te sol dipende l'onor dell'impresa, la pace di un regno, la vita d'un re	Ammirazione	totalmente sicura
ZAP1593220_00	Non temer ch'io mai ti dica alma infida, ingrato core; possederti ancor nemica chiamerò felicità	Rabbia	Totalmente sicura
ZAP1593220_01	   Io detesto la follia d'un incomodo amatore che a' pensieri ancor vorria limitar la libertà	Rabbia	Totalmente sicura
ZAP1597998_00	Vanne, amor, se giusto sei, vanne in seno al caro bene a spiegar gli affanni miei, le mie pene a palesar	Amore	Totalmente sicura
ZAP1595970_00	Vorresti farmi piangere ma pianger non poss'io l'altrui martoro	Tristezza	Totalmente sicura
ZAP1595970_01	    Alora piangerò che mio far non potrò quel bel che adoro	Tristezza	Totalmente sicura
ZAP1596896_00	Respira al solo aspetto del porto che lasciò chi al porto non sperò di far ritorno	Gioia	Totalmente sicura
ZAP1596896_01	    A tutti è dolce oggetto dopo il notturno orror quel raggio precursor che annuncia il giorno	Gioia	Totalmente sicura
ZAP1597823_00	Chiamami pur così	Rabbia	Totalmente sicura
ZAP1597823_01	Forse pentita un dì pietà mi chiederai ma non l'avrai da me	Rabbia	Totalmente sicura
ZAP1597823_02	    Quel barbaro che sprezzi non placheranno i vezzi; né soffrirà l'inganno quel barbaro da te	Rabbia	Totalmente sicura
ZAP1594264_00	Cada l'indegno e miri fra gli ultimi respiri la man che lo svenò	Rabbia	Totalmente sicura
ZAP1594264_01	    Mora; né poi mi duole che a me tramonti il sole, se il giorno a lui mancò	Rabbia	Totalmente sicura
ZAP1596339_00	Dovea di amor geloso le furie io più temer	Rabbia	Totalmente sicura
ZAP1596339_01	    Nel sangue egli ha riposo; ne' mali egli ha piacer	Rabbia	Totalmente sicura
ZAP1597317_00	Tempo è già di armarti, o core, di costanza e di valore;	Amore	Forti dubbi
ZAP1597317_01	  e se manca infida sorte, non manchi ad innocenza anima forte	Amore	Forti dubbi
ZAP1594284_00	Ch'io parta?. M'accheto, rispetto il comando; ma parto tremando mio prence da te	Paura	Totalmente sicura
ZAP1594284_01	    Minaccia periglio l'affanno segreto, qualor di consiglio capace non è	Tristezza	Totalmente sicura
ZAP1597593_00	Chi è infelice ne l'amar, un ingrato vincer può col valor de la costanza	Ammirazione	Abbastanza sicura
ZAP1596669_00	Se fra gelosi sdegni v'è alcun che soffra e taccia, deh per pietà m'insegni come si può tacer	Tristezza	Totalmente sicura
ZAP1596669_01	    Come si tiene ascoso quell'impeto geloso che tutti esprime in faccia i moti del pensier	Rabbia	abbastanza sicura
ZAP1597311_00	Soffri costante che tempo ancora non è d'amare, né di gioir	Rabbia	Abbastanza sicura
ZAP1597311_01	    Fede verace spera ma tace	Rabbia	Abbastanza sicura
ZAP1597311_02	E vero amante sa ben soffrir	Rabbia	Abbastanza sicura
ZAP1597929_00	Son quel fiume che gonfio d'umori, quando il gielo si scioglie in torrenti, selve, armenti, capanne e pastori porta seco e ritegno non ha	Rabbia	Abbastanza sicura
ZAP1597929_01	     Se si vede fra gli argini stretto sdegna il letto, confonde le sponde e superbo fremendo sen va	Rabbia	Abbastanza sicura
ZAP1593070_00	È ver che all'amo intorno l'abitator dell'onda scherzando va talor e fugge e fa ritorno e lascia in su la sponda deluso il pescator	Tristezza	Forti dubbi
ZAP1593070_01	    Ma giunge quel momento che nel fuggir s'intrica e della sua fatica il pescator contento si riconsola allor	Gioia	Abbastanza sicura
ZAP1592942_00	Odi quel fasto?	Nessuna	
	
ZAP1592942_01	Scorgi quel foco?	Nessuna	
	
ZAP1592942_02	Tutto fra poco (A Tamiri) vedrai mancar	Tristezza	Forti dubbi
ZAP1592942_03	   Al gran contrasto vedersi appresso non è l'istesso che minacciar	Tristezza	Forti dubbi
ZAP1597556_00	Vorrei mirar sul trono l'oggetto del mio amor: ed io nel suo bel cor    regnar vorrei	Amore	Totalmente sicura
ZAP1596916_00	Serbate o numi l'eroe che regna e l'arte insegna di trionfar	Ammirazione	Totalmente sicura
ZAP1596916_01	    Crescan gli allori per le sue chiome, ne adori il nome la terra e il mar	Gioia	Totalmente sicura
ZAP1596916_02	 ROMOLO	Nessuna	totalmente sicura
	
ZAP1596916_03	   Il tenor de' fati intendi e vincendo o Roma apprendi qual d'onor ne' dì futuri è la via che dei calcar	Ammirazione	Totalmente sicura
ZAP1596916_04	    Sé facondo altri rischiari, gli astri annunzi, il ciel descriva, per lui spiri il bronzo e viva, giunga i marmi ad animar	Gioia	abbastanza sicura
ZAP1596916_05	    È il tenor de' fati amici che a dar leggi il Tebro impari, i sommessi a far felici, i superbi a debellar	Ammirazione	Totalmente sicura
ZAP1596916_06	 CORO	Nessuna	totalmente sicura
	
ZAP1596916_07	   Serbate o numi l'eroe che regna e l'arte insegna di trionfar	Ammirazione	Totalmente sicura
ZAP1596916_08	 ROMOLO	Nessuna	totalmente sicura
	
ZAP1596916_09	   Il tenor de' fati intendi e vincendo o Roma apprendi	Gioia	Totalmente sicura
ZAP1596850_00	Con vanto menzognero fido amator si chiama chi nel suo ben non ama che il proprio suo piacer	Rabbia	Totalmente sicura
ZAP1596850_01	    Alma ben vile ha in petto chi render può felice un adorato oggetto; e non ne sa goder	Tristezza	abbastanza sicura
ZAP1596726_00	Ah celar la bella face in cui pena un cor fedele è difficile, è crudele, è impossibile dover	Tristezza	Totalmente sicura
ZAP1596726_01	    Benché in petto amor sepolto prigioniero contumace frange i lacci e fugge al volto con gli arcani del pensier	Tristezza	Totalmente sicura
ZAP1597478_00	Vinto son, ma non oppresso	Gioia	Totalmente sicura
ZAP1597478_01	Sono ancor re di mestesso, sfortunato, e sempre forte	Ammirazione	Totalmente sicura
ZAP1598225_00	Sorge così dal seno dell'umido terreno ignobile vapor del sole allo splendor fatto più lieve. 	Paura	Abbastanza sicura
ZAP1598225_01	Ma se a rimote strade Febo rivolge il volto l'umor si addensa e cade in grandine raccolto o stretto in neve	Paura	Abbastanza sicura
ZAP1597835_00	Vivi superbo e regna	Ammirazione	Abbastanza sicura
ZAP1597835_01	Regna per gloria mia, vivi per tuo rossor	Amore	Abbastanza sicura
ZAP1597835_02	    E la tua pena sia il rammentar che in dono ti diè la vita e il trono pietoso il vincitor	Ammirazione	forti dubbi
ZAP1592541_00	Che legge spietata! che sorte crudele! d'un'alma piagata, d'un core fedele servire, soffrire, tacere e penar	Tristezza	Totalmente sicura
ZAP1592541_01	    Se poi l'infelice domanda mercede si sprezza, si dice che troppo richiede, che impari ad amar	Tristezza	Totalmente sicura
ZAP1600270_00	Al torrente che ruina dalla gelida pendice sia riparo a un infelice la tua bella fedeltà	Ammirazione	Totalmente sicura
ZAP1600270_01	    Il periglio s'avvicina, a fuggirlo è incerto il piede, se gli manca la tua fede altra scorta un re non ha	Ammirazione	Totalmente sicura
ZAP1598584_00	Va crescendo il mio tormento, io lo sento e non l'intendo, giusti dei, che mai sarà?.	Paura	Abbastanza sicura
ZAP1596751_00	Mille dubbi mi destano in petto quel silenzio, quel torbido aspetto, quelle meste proteste d'amor	Paura	Totalmente sicura
ZAP1596751_01	    Ah fra tanto ben giusto è il mio pianto, che sicura non è la sventura ma sicuro purtroppo è il dolor	Tristezza	Totalmente sicura
ZAP1593334_00	Non è ver, benché si dica, che dal ciel non fu permesso altro pregio al nostro sesso che piacendo innamorar	Rabbia	Totalmente sicura
ZAP1593334_01	    Noi possiam quando a noi piace fiere in guerra, accorte in pace, alternando i vezzi e l'ire, atterrire ed allettar	Ammirazione	Totalmente sicura
ZAP1595817_00	Mi prepara amor contenti	Gioia	Totalmente sicura
ZAP1595817_01	A quel bel, che m'ha piagato, lauri miei vi porterò;	Gioia	Totalmente sicura
ZAP1595817_02	   e sarò più fortunato se que' rai mirar potrò per me ridenti	Gioia	Totalmente sicura
ZAP1592972_00	Donna illustre il ciel destina a te regni, imperi a te	Ammirazione	Totalmente sicura
ZAP1592972_01	    Viva lieta e sia reina chi finor fu nostro re	Ammirazione	abbastanza sicura
ZAP1596624_00	Si scordi i suoi tiranni, sollevi il ciglio afflitto, ponga in oblio l'Egitto gli affanni che provò	Gioia	Totalmente sicura
ZAP1596624_01	    Se il cielo è più sereno, se fausti raggi or spande, Amasi il giusto, il grande è l'astro che spuntò	Gioia	Totalmente sicura
ZAP1596624_02	    Si scordi i suoi tiranni, sollevi il ciglio afflitto, ponga in oblio l'Egitto gli affanni che provò	Gioia	Totalmente sicura
ZAP1596624_03	    In dì così ridente esulti il Nilo e scopra l'oscura sua sorgente che fino ad or celò	Gioia	Totalmente sicura
ZAP1596624_04	    Si scordi i suoi tiranni, sollevi il ciglio afflitto, ponga in oblio l'Egitto gli affanni che provò	Gioia	Totalmente sicura
ZAP1596207_00	Fa' pur l'intrepido; m'insulta audace; chiama pur barbara la mia pietà	Rabbia	Totalmente sicura
ZAP1596207_01	    Sul Tebro Amilcare t'ascolta e tace; ma presto in Africa risponderà	Gioia	abbastanza sicura
ZAP1596952_00	Se quanto so di amarti, farò per meritarti, di più sublimi allori non mai guerriero eroe cinse la chioma	Amore	Totalmente sicura
ZAP1596952_01	    Forse più illustre andrà a le venture età, per vanto del tuo bel, per opra del mio amor, Rutilia e Roma	Amore	Totalmente sicura
ZAP1597735_00	Se dalle stelle tu non sei guida, fra le procelle dell'onda infida mai per quest'alma calma non v'è	Amore	Totalmente sicura
ZAP1597735_01	     Tu m'assicuri ne' miei perigli, nelle sventure tu mi consigli e sol contento sento per te	Amore	Totalmente sicura
ZAP1593008_00	Se mai turbo il tuo riposo, se m'accendo ad altro lume, pace mai non abbia il cor	Amore	Totalmente sicura
ZAP1593008_01	    Fosti sempre il mio bel nume, sei tu solo il mio diletto e sarai l'ultimo affetto come fosti il primo amor	Amore	Totalmente sicura
ZAP1598126_00	Non ha ragione ingrato un core abandonato da chi giurogli fé?	Rabbia	Totalmente sicura
ZAP1598126_01	     Anime innamorate, se lo provaste mai ditelo voi per me	Tristezza	Totalmente sicura
ZAP1598126_02	    Perfido tu lo sai se in premio un tradimento io meritai da te	Rabbia	Totalmente sicura
ZAP1598126_03	     E qual sarà tormento, anime innamorate, se questo mio non è!	Tristezza	Totalmente sicura
ZAP1597771_00	Se resto sul lido, se sciolgo le vele infido, crudele mi sento chiamar	Rabbia	abbastanza sicura
ZAP1597771_01	     E intanto confuso nel dubbio funesto, non parto, non resto ma provo il martire che avrei nel partire, che avrei nel restar	Tristezza	Totalmente sicura
ZAP1593936_00	Così leon feroce che sdegna i lacci e freme al cenno d'una voce perde l'usato ardir	Ammirazione	Abbastanza sicura
ZAP1593936_01	    Ed a tal segno obblia la ferità natia che quella man che teme va placido a lambir	Ammirazione	Abbastanza sicura
ZAP1594209_00	Di' che a sua voglia eleggere la sorte sua potrà; di' che sospendo il fulmine ma nol depongo ancor	Rabbia	Totalmente sicura
ZAP1594209_01	    Che pensi a farsi degno di tanta mia pietà, che un trattenuto sdegno sempre si fa maggior	Rabbia	Totalmente sicura
ZAP1597383_00	Se credi a quel bel labbro che ti promise amor, povero cor, t'inganni!	Tristezza	Totalmente sicura
ZAP1597383_01	   Sovvente chi ben ama, sognando ciò che brama, pensa trovar affetti e trova inganni	Tristezza	Totalmente sicura
ZAP1596534_00	Se fra catene il core ho da sentirmi in sen, scegliere io voglio almen le mie catene	Tristezza	Totalmente sicura
ZAP1596534_01	    Se perdesi in amore pur questa libertà, qual gioia resterà fra tante pene	Tristezza	Totalmente sicura
ZAP1595669_00	S'oda Augusto infin sull'etra il tuo nome ognor così	Ammirazione	Totalmente sicura
ZAP1595669_01	    E da noi con bianca pietra sia segnato il fausto dì	Gioia	Totalmente sicura
ZAP1598371_00	Veggio la sponda, sospiro il lido; e pur dall'onda fuggir non so	Tristezza	Totalmente sicura
ZAP1598371_01	     Se il mio dolore scoprir diffido, pietoso amore, che mai farò	Tristezza	Totalmente sicura
ZAP1593987_00	Or che mio figlio sei sfido il destin nemico; sento degli anni miei il peso allegerir	Gioia	Totalmente sicura
ZAP1593987_01	    Così chi a tronco antico florido ramo innesta nella natia foresta lo vede rifiorir	Gioia	Totalmente sicura
ZAP1600146_00	Mi credi infedele	Tristezza	Totalmente sicura
ZAP1600146_01	Sol questo m'affanna	Tristezza	Totalmente sicura
ZAP1600146_02	Chi sa chi t'inganna	Tristezza	abbastanza sicura
ZAP1600146_03	(Che pena è tacer!)	Tristezza	Totalmente sicura
ZAP1600146_04	   Sei padre, son figlio, mi scaccia, mi sgrida	Tristezza	abbastanza sicura
ZAP1600146_05	Ma pensa al periglio, ma poco ti fida	Tristezza	abbastanza sicura
ZAP1600146_06	Ma impara a temer	Tristezza	abbastanza sicura
ZAP1598421_00	Già si desta la tempesta, hai nemici i venti e l'onde, io ti chiamo su le sponde e tu resti in mezzo al mar	Tristezza	Abbastanza sicura
ZAP1598421_01	    Ma se vinta alfin tu sei dal furor de le procelle, non lagnarti de le stelle, degli dei non ti lagnar	Rabbia	Totalmente sicura
ZAP1594179_00	Ah d'ascoltar già parmi quella guerriera tromba che fra le stragi e l'armi m'inviterà per te	Gioia	Totalmente sicura
ZAP1594179_01	    Non mi spaventa il fato, non mi fa orror la tomba, se a te non moro ingrato mio generoso re	Ammirazione	Totalmente sicura
ZAP1592817_00	Che quel cor, quel ciglio altero senta amor, goda in mirarmi non lo credo, non lo spero	Rabbia	Abbastanza sicura
ZAP1592817_01	Tu vuoi farmi insuperbir	Rabbia	Totalmente sicura
ZAP1592817_02	    O pretendi allor che torni ai selvaggi tuoi soggiorni rammentar così per gioco l'amoroso mio martir	Rabbia	Totalmente sicura
ZAP1600157_00	Deggio a te del giorno i rai e per te come vorrai saprò vivere o morir	Amore	Totalmente sicura
ZAP1600157_01	 Io vivrò se la mia vita è riparo a la tua sorte, io morrò se la mia morte può dar pace al tuo martir	Amore	Totalmente sicura
ZAP1594027_00	Fra mille furori che calma non hanno, fra mille timori che intorno mi stanno, accender mi sento, mi sento gelar	Paura	Totalmente sicura
ZAP1594027_01	    In quei che lusingo mi fingo i rubelli; e tremo di quelli che faccio tremar	Paura	Totalmente sicura
ZAP1595548_00	È vero che oppresso la sorte mi tiene; ma reo di mie pene l'impero non è	Tristezza	Totalmente sicura
ZAP1595548_01	    Io formo a me stesso l'affanno che provo	Tristezza	Totalmente sicura
ZAP1595548_02	Sul soglio nol trovo, lo porto con me	Tristezza	Totalmente sicura
ZAP1593756_00	Ah se fosse intorno al trono ogni cor così sincero, non tormento un vasto impero ma saria felicità	Ammirazione	Totalmente sicura
ZAP1593756_01	    Non dovrebbero i regnanti tolerar sì grave affanno per distinguer dall'inganno l'insidiata verità	Ammirazione	Abbastanza sicura
ZAP1594189_00	Ammiro quel volto, vagheggio quel ciglio che mette in periglio la pace d'un re	Ammirazione	Totalmente sicura
ZAP1594189_01	    Un'alma confusa da tanta bellezza è degna di scusa, se manca di fé	Ammirazione	Totalmente sicura
ZAP1597286_00	Troverò qualche conforto rinfacciando a l'empio il torto ch'ei mi fece in disprezzarmi	Rabbia	Totalmente sicura
ZAP1597286_01	    Ed ei forse avrà più pena ne' miei lumi rimirando il piacer che ho in vendicarmi	Rabbia	Totalmente sicura
ZAP1600414_00	Vanne , amor, se giusto sei, vanne in seno al caro bene a spiegar gli affanni miei, le mie pene a palesar	Tristezza	Totalmente sicura
ZAP1593359_00	Ti vo cercando in volto di crudeltade un segno; ma ritrovar nol so	Rabbia	Forti dubbi
ZAP1593359_01	    Tanto nel cor sepolto un contumace sdegno dissimular si può	Tristezza	Forti dubbi
ZAP1598085_00	Grato rende il fiumicello, mentre lento il prato ingombra, alimento  all'arboscello e per l'ombra umor gli dà	Gioia	Totalmente sicura
ZAP1598085_01	 Così tu mi guidi al regno ed io servo al gran disegno che al tuo re caro ti fa	Ammirazione	Totalmente sicura
ZAP1596787_00	Non speri onusto il pino tornar di bei tesori, senza varcar gli orrori del procelloso mar	Paura	Abbastanza sicura
ZAP1596787_01	    Ogni sublime acquisto va col suo rischio insieme; questo incontrar chi teme quello non dee sperar	Paura	Abbastanza sicura
ZAP1597226_00	Io vassallo?. Io giurar fede?.  Io nato erede, macchiare il grado di tal viltà?	Rabbia	Totalmente sicura
ZAP1597226_01	    Cadrò ben vittima, non mai trionfo de l'empietà	Rabbia	Totalmente sicura
ZAP1595902_00	Non so che d'augusto e grande ben vedea nel tuo sembiante	Ammirazione	Abbastanza sicura
ZAP1595902_01	    Troppo muto arse il tuo cuore; se svelavi il chiuso ardore prima ancor ti accogliea sposo ed amante	Amore	Abbastanza sicura
ZAP1593514_00	È soccorso d'incognita mano quella brama che l'alma t'accende; qualche nume pietoso ti fa	Ammirazione	Abbastanza sicura
ZAP1593514_01	    Dall'esempio d'un padre inumano non s'apprende sì bella pietà	Ammirazione	Abbastanza sicura
ZAP1597959_00	Chiedi invano amor da me	Rabbia	Abbastanza sicura
ZAP1597959_01	Perché mai, mio ben, perché?	Amore	Totalmente sicura
ZAP1597959_02	Son fedele e l'idol mio Io no voglio abbandonar	Amore	Totalmente sicura
ZAP1597959_03	Sei crudele, e pure, o dio, 	Rabbia	Totalmente sicura
ZAP1600199_00	Al tuo sangue io son crudele per serbarti fedeltà	Amore	Forti dubbi
ZAP1600199_01	    Quando vuol d'un re l'affanno per sua pace un reo tranfitto è virtù l'esser tiranno, e delitto  è la pietà	Tristezza	Forti dubbi
ZAP1596359_00	Più fedele e più amoroso il mio sposo abbraccerò	Amore	Totalmente sicura
ZAP1596359_01	    Ei dirà: «Mia cara vita, ti ho tradita e ti amerò»	Amore	Totalmente sicura
ZAP1593439_00	È maggiore d'ogn'altro dolore quell'affetto che insana mi rende; né l'intende chi madre non è	Tristezza	Totalmente sicura
ZAP1593439_01	    Il periglio d'un misero figlio ho sì vivo nell'anima impresso che per esso mi scordo di me	Paura	Totalmente sicura
ZAP1599876_00	Quel labro adorato m'è grato, m'accende se vita mi rende, se morte mi dà	Amore	Totalmente sicura
ZAP1599876_01	    Non ama da vero quell'alma che ingrata non serve all'impero d'amata beltà	Rabbia	Totalmente sicura
ZAP1593160_00	Su le sponde del torbido Lete, mentre aspetta riposo e vendetta, freme l'ombra d'un padre e d'un re	Ammirazione	Abbastanza sicura
ZAP1593160_01	    Fiera in volto la miro, l'ascolto che t'addita l'aperta ferita in quel seno che vita ti diè	Ammirazione	Forti dubbi
ZAP1597655_00	Tu sei figlia, e sei                                     amante	Amore	forti dubbi
ZAP1597655_01	Figlia sono, e sono Ti spaventi il mio                                     parlar Mi spaventa il tuo 	Paura	Totalmente sicura
ZAP1593881_00	Fra l'ombre un lampo solo basta al nocchier sagace che già ritrova il polo, già riconosce il mar	Ammirazione	Totalmente sicura
ZAP1593881_01	    Al pellegrin ben spesso basta un vestigio impresso perché la via fallace non l'abbia ad ingannar	Ammirazione	Totalmente sicura
ZAP1597829_00	Va lusingando amore il credulo mio core, gli dice: «Sei felice» ma non sarà così	Tristezza	Totalmente sicura
ZAP1597829_01	    Per poco mi consolo ma più crudele io sento poi ritornar quel duolo che sol per un momento dall'alma si partì	Rabbia	abbastanza sicura
ZAP1595907_00	O va', spietato amore, o lasciami sperar	Tristezza	Totalmente sicura
ZAP1595907_01	    Tu che dai piaghe al cuore, tu le dovrai sanar	Tristezza	Totalmente sicura
ZAP1594335_00	Qual dono tuo mi piace l'aura ch'io spiro ancor; ma se non lasci in pace gli affetti del mio cor prendi il tuo dono	Amore	Totalmente sicura
ZAP1594335_01	    Or la primiera face fallo sarebbe in me; degna sarò di te, se t'abbandono	Amore	Totalmente sicura
ZAP1598342_00	Ah non lasciarmi no bell'idol mio	Amore	Totalmente sicura
ZAP1598342_01	Di chi mi fiderò se tu m'inganni	Paura	Totalmente sicura
ZAP1598342_02	     Di vita mancherei nel dirti addio	Tristezza	Totalmente sicura
ZAP1598342_03	Che viver non potrei fra tanti affanni	Tristezza	Totalmente sicura
ZAP1597130_00	Sostenerti ancor sul trono vanto sia di tua beltà	Gioia	Totalmente sicura
ZAP1597130_01	    E se pure avversa sorte vuol ritorti un sì gran dono, cadrai misera ma forte, per destin, non per viltà	Gioia	Totalmente sicura
ZAP1596282_00	Minor pena di un'alma fedele è l'amare un cor crudele che l'amarne un traditor	Rabbia	abbastanza sicura
ZAP1596282_01	    Il suo amor piange sprezzata, ingannata, anche il suo onor	Tristezza	Totalmente sicura
ZAP1598179_00	L'augelletto in lacci stretto perché mai cantar s'ascolta?	Ammirazione	Abbastanza sicura
ZAP1598179_01	Perché spera un'altra volta di tornare in libertà	Ammirazione	Abbastanza sicura
ZAP1598179_02	     Nel conflitto sanguinoso quel guerrier perché non geme?	Ammirazione	Abbastanza sicura
ZAP1598179_03	Perché gode colla speme quel riposo che non ha	Ammirazione	Abbastanza sicura
ZAP1598415_00	Va crescendo il mio tormento, io lo sento e non l'intendo, giusti dei, che mai sarà?.	Paura	Abbastanza sicura
ZAP1596405_00	Si spande al sole in faccia nube talor così; e folgora e minaccia sull'arido terren;	Paura	Abbastanza sicura
ZAP1596405_01	   ma poi che in quella foggia assai d'umori unì, tutta si scioglie in pioggia e gli feconda il sen	Gioia	Abbastanza sicura
ZAP1596242_00	Se vuoi dar leggi al mondo, serba le leggi in te	Rabbia	forti dubbi
ZAP1596242_01	    Non sono gli ostri o 'l trono, ma 'l retto esempio e 'l giusto ciò che temuto e augusto rende a' vassalli un re	Rabbia	Abbastanza sicura
ZAP1597562_00	Nilo andiamo. Eh! sì, sì, sì	Gioia	Totalmente sicura
ZAP1597562_01	Vieni, vieni. Vi sarà lieto prazo e puro amor	Gioia	Totalmente sicura
ZAP1597562_02	..	Nessuna	totalmente sicura
	
ZAP1597562_03	 NILO Calandra. Oh! no, no, no	Paura	Totalmente sicura
ZAP1597562_04	L'appetito dive: va	Paura	Totalmente sicura
ZAP1597562_05	Ma mi ferma il mio timor	Paura	Totalmente sicura
ZAP1597794_00	Vedi nel mio perdono perfido traditor quel generoso cor che tu non hai	Ammirazione	Abbastanza sicura
ZAP1597794_01	     Vedilo e dimmi poi se gli africani eroi tanta virtù nel seno ebbero mai	Ammirazione	Abbastanza sicura
ZAP1596942_00	A la candida agnelletta, che si mira a pascer sola, non diletta fresco prato o molle erbetta	Gioia	Totalmente sicura
ZAP1596942_01	    Ma se vede che a lei riede la sua fida amata guida, si consola e a lei d'intorno e scherzando e saltellando or la fugge ed or l'aspetta	Gioia	Totalmente sicura
ZAP1598202_00	Cadrà fra poco in cenere il tuo nascente impero e ignota al passaggiero Cartagine sarà	Rabbia	Abbastanza sicura
ZAP1598202_01	    Se a te del mio perdono meno è la morte acerba, non meriti superba soccorso né pietà	Rabbia	Totalmente sicura
ZAP1595842_00	A l'offerta d'uno sposo il tuo cuore alfin cadrà	Gioia	Forti dubbi
ZAP1595842_01	    Nel bel nome di marito tu rifiuti il dolce invito d'un piacer che ugual non ha	Amore	Forti dubbi
ZAP1598366_00	Quella nave che agitata da più venti in ri aprocella s'ha contraria la sua stella quanto sia ben regolata rare volte al porto va	Paura	Abbastanza sicura
ZAP1593952_00	Dille che si consoli; dille che m'ami e dille che partì fido Achille, che fido tornerà	Amore	Totalmente sicura
ZAP1593952_01	    Che a' suoi begli occhi soli vuo' ch'il mio cor si stempre, che l'idol mio fu sempre, che l'idol mio sarà	Amore	Totalmente sicura
ZAP1596147_00	Sempre è maggior del vero l'idea d'una sventura al credulo pensiero dipinta dal timor	Paura	Abbastanza sicura
ZAP1596147_01	    Chi stolto il mal figura affretta il proprio affanno; ed assicura un danno quando è dubbioso ancor	Paura	Abbastanza sicura
ZAP1600105_00	L'onda che mormora tra sponda e sponda, l'aura che tremola tra fronda e fronda è meno istabile del vostro cor	Ammirazione	Abbastanza sicura
ZAP1600105_01	    Pur l'alme semplici de' folli amanti sol per voi spargono sospiri e pianti e da voi sperano fede in amor	Ammirazione	Abbastanza sicura
ZAP1592779_00	Per tutto il timore perigli m'addita	Tristezza	Totalmente sicura
ZAP1592779_01	Si perda la vita, finisca il martire; è meglio morire che viver così	Tristezza	Totalmente sicura
ZAP1592779_02	    La vita mi spiace, se il fato nemico la speme, la pace, l'amante, l'amico mi toglie in un dì	Tristezza	Totalmente sicura
ZAP1596555_00	Frena le belle lagrime idolo del mio cor	Amore	Totalmente sicura
ZAP1596555_01	No; per vederti piangere cara non ho valor	Tristezza	abbastanza sicura
ZAP1596555_02	    Ah non destarmi almeno nuovi tumulti in seno; bastano i dolci palpiti che vi cagiona amor	Amore	Totalmente sicura
ZAP1594239_00	È dolce vendetta d'un'anima offesa il farsi difesa di chi l'oltraggiò	Gioia	Totalmente sicura
ZAP1594239_01	    È gioia perfetta che il cor mi ristora di quanti finora tormenti provò	Gioia	Totalmente sicura
ZAP1597454_00	Fermezza ha l'altezza cui base è virtù	Ammirazione	Totalmente sicura
ZAP1597454_01	    Ma s'ella si fonda su trono d'inganno, di un'arida fronda è labile più	Rabbia	Totalmente sicura
ZAP1595933_00	Luci belle, chiare stelle, por la mano in ciel presume chi imitarvi ardisce e tenta	Ammirazione	Abbastanza sicura
ZAP1595933_01	    Per ritrarre i vostri lampi formi pria fiamma che avvampi, così che l'occhio e la destra vegga il lume e l'ardor senta	Ammirazione	Abbastanza sicura
ZAP1595614_00	Quell'amplesso e quel perdono, quello sguardo e quel sospiro fa più giusto il mio martiro, più colpevole mi fa	Amore	Totalmente sicura
